answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
996,358,992,very low,2322,2330,,"What is the concentration of the HIV virus in saliva, tears, urine, and sweat?
",,"r forehead; 4. Dont spread by coughing or sneezing; 5. Dont spread by insect bites or mosquitoes; 6. Dont spread by sharing a towel, mobile, transport vehicle, toilets, or swimming pool; 7. Dont spread by sharing food or crockery. The concentration of hiv virus in saliva, tears, urine, and sweat is very low. Therefore, kissing on the cheek, forehead, or hand wont spread hiv. If a person is having an open-mouth kiss and has an oral ulcer or bleeding gums, then there are certain chances of hiv transmission. Some potential sources of hiv transmission are sharing razors, blades, and toothbrushes. Preventi"
997,358,993,oral ulcer or bleeding gums,2452,2479,,"How can HIV be transmitted through open-mouth kissing?
",,"l, mobile, transport vehicle, toilets, or swimming pool; 7. Dont spread by sharing food or crockery. The concentration of hiv virus in saliva, tears, urine, and sweat is very low. Therefore, kissing on the cheek, forehead, or hand wont spread hiv. If a person is having an open-mouth kiss and has an oral ulcer or bleeding gums, then there are certain chances of hiv transmission. Some potential sources of hiv transmission are sharing razors, blades, and toothbrushes. Prevention of hiv: 1. Correct and consistent use of male condoms during vaginal or anal penetration can protect against the spread of sexually transmitted in"
1016,361,1012,"lesbian, gay, bisexual, transgender and queer",16,61,,"What does LGBT stand for, and what are the meanings of each term?
",,"Lgbt stands for lesbian, gay, bisexual, transgender and queer. Here are the meanings of these words: lesbian: a woman is attracted to another woman. (homosexual woman). Gay: commonly term gay is used to describe homosexual man. Bisexual: people who have sexual or romantic feelings for both men and women. Transgender: transgender is an umbrella term that inclu"
1017,361,1013,they have ambiguous genitalia,947,976,,"What does intersex refer to, and why is it important for intersex individuals to have control over medical procedures?
",,"er is an umbrella term for people who are not heterosexual and/or do not conform to gender norms. For example, transgender people, bisexual people, and homosexual people. Intersex: intersex is a term that is used for people whose biological sex cannot be clearly classified as either male or female, they have ambiguous genitalia. Intersex individuals should have full control over any medical procedures they may wish to undergo and should not be subjected to medically unnecessary gender normalising procedures. It is important that intersex individuals get to determine their own sex and gender, just like everyone else. Sexua"
1036,364,1032,imprisonment for a term which may extend to 20 years and whipping,162,227,,"According to Malaysian law, how is sodomy defined, and what is the punishment for it?
",,"According to the malaysian law, sexual intercourse by inserting the penis into the mouth of another person is categorized as sodomy. The punishment for sodomy is imprisonment for a term which may extend to 20 years and whipping. Things a rape victim can do: 1. Dont be scared, directly file a police complaint, or tell it to your parent or someone (responsible adult) whom you trust. 2. Before the collection of medical evidence by a forensic team (police) - dont take bath, dont change clothes, dont wash the vagina or anus or"
1051,365,1047,"endogenous (biological), stress, disease",297,337,,"What are some common causes of depression mentioned in the passage?
",,"Depression is due to multiple factors resulting from complex mechanisms; there can be no single identifiable cause. However, there is conclusive evidence to reveal that several biological (genetic), social, economic, cultural, and environmental factors contribute to depression. Common causes are endogenous (biological), stress, disease, old age, love failure, post-delivery, poverty, social conflicts, etc. Depression can range from mild to severe based on its symptoms. Following are the signs and symptoms of depression: 1. Frequent sadness, tearfulness, and crying 2. Decreased interest in activities or inability to enjoy formerly "
1067,367,1063,Never force a kid,2204,2221,,"What is the recommended approach when a child is uncomfortable with physical contact, such as hugging or kissing?
",,"ings or bad words from you. 6. Never cross dress them when they are young. Example: never dress a boy as a girl, this may later impact him psychologically. 7. Never undress them in front of outsiders or unknown people. Give them full privacy and respect. 8. Teach them about good and bad touches. 9. Never force a kid if he/she is uncomfortable in hugging, kissing, or sitting in the lap of someone."
1090,306,1086,steer you in the correct direction,1047,1081,,"How can a good friend help you to succeed?
",," heart out. The number of friends you have is not important. What matters is having friends that you are close to who can support you and wont try to hurt you or bully you. Be careful when choosing your friends, because a good friend will always care for you. A good friend will help you succeed and steer you in the correct direction. While a lousy friend may cause trouble for you. Tips to make friends: 1. Look out for people who have similar interests and hobbies. Most friendships start because people have things in common. 2. Go out and meet them. Sometimes we get so busy with our schedules that we don't get time to meet and "
1103,309,1099,safe and loving environment,268,295,,"What kind of environment does families offers?
",,"The role of family is multi-faceted and essential in various aspects of life. Here are some key roles that families play: (1) nurturing and support: families provide emotional support, care, and nurturing to their members. They create a sense of belonging and offer a safe and loving environment where individuals can grow, develop, and thrive. (2) basic needs provision: families fulfil basic needs such as food, shelter, clothing, and healthcare. They ensure the well-being and physical sustenance of their members, promoting their health and stability. (3) socialization and values: families "
1130,313,1126,"looks, intelligence, skills, or anything else",70,115,,"What cause people to have crush?
",,"Informally, a crush is a sort of attraction for a person, whether for looks, intelligence, skills, or anything else. When you have a crush on someone, it means that you find that person very attractive or that you have a strong desire for that person. Eventually, it may grow into love, or it may diminish in time. People often perceive a crush as an infatuation. Idolize refers to the act of regarding someone with"
1144,315,1140,"incompatibility, differences in values, or conflicts",66,118,,"What are the causes of break-up?
",,"A break-up is the ending of a romantic relationship, often due to incompatibility, differences in values, or conflicts. It can be emotionally challenging, involving emotions like sadness, anger, confusion, or relief. Communication is crucial during a break-up, and individuals may choose to take time for self-reflection, self-care, and personal growth. Seeking support from friends, family, or counsellors can help na"
1159,317,1155,determine a person's virginity or sexual history,468,516,,"What are the common misconceptions about the hymen?
",,", and flexibility among individuals. It can be stretched or torn during various activities, including sexual intercourse, physical activities, medical examinations, or even through regular daily activities. Contrary to common misconceptions, the presence, absence, or condition of the hymen does not determine a person's virginity or sexual history. An imperforate hymen is a condition in which the hymen completely covers the opening of the vagina, leaving no opening for menstrual blood to pass through. It is a congenital condition, meaning it is present at birth. The imperforate hymen can obstruct the normal flow of menstrual blood, resulting"
1173,319,1169,"green, grey, or has a strong yellow hue",611,650,,"What is the colour of unhealthy vaginal discharge?
",," has a mild, musky scent. The consistency can be thin and watery or thicker and sticky, depending on the stage of the menstrual cycle. On the other hand, unhealthy vaginal discharge may indicate an underlying issue or infection. Signs of unhealthy discharge include unusual colour: discharge that is green, grey, or has a strong yellow hue may indicate an infection or other health concern. Unpleasant odour: foul-smelling discharge, especially if it is accompanied by itching, irritation, or discomfort, could be a sign of an infection, such as bacterial vaginosis or a sexually transmitted infection (sti). Abnormal consistency: if the d"
1188,321,1184,milk ducts and lobules,531,553,,"What produces and transport milk during lactation?
",,"ed of glandular tissue, fat, and connective tissue, and their size, shape, and appearance can vary from person to person. Breasts typically consist of a nipple, areola (the pigmented area surrounding the nipple), and breast tissue that extends outward from the chest wall. The breast tissue contains milk ducts and lobules, which produce and transport milk during lactation. Hormonal changes during puberty, menstrual cycles, pregnancy, and menopause can affect the size and sensitivity of breasts. Apart from their biological function, breasts can also have cultural, aesthetic, and emotional significance for individuals"
1202,323,1198,progresses through several stages over a span of a few years,312,372,,"How long does breasts development goes on?
",,"opment, also known as breast budding, typically begins during puberty, which is a period of physical and hormonal changes that occur in girls. The exact age at which breast development starts can vary among individuals, but it commonly begins between the ages of 8 and 13. Breast development usually progresses through several stages over a span of a few years. Initially, small breast buds form beneath the nipple area, and gradually the breasts continue to grow and take on a more rounded shape. The size and pace of breast development can differ among individuals. Breast growth generally continues until the late teenage years or early twenties, but it var"
1216,326,1212,"pelvic floor exercises (kegel exercises), pessary insertion (a device placed in the vagina to support the uterus), and lifestyle modifications",2972,3114,,"What is non-surgical approaches for uterine prolapse?
",,"oblems with urination, such as urine leakage or difficulty emptying the bladder. Bowel movement difficulties or constipation. Sexual difficulties or discomfort. Treatment for uterine prolapse depends on the severity of the condition and the individual's symptoms. Non-surgical approaches may include pelvic floor exercises (kegel exercises), pessary insertion (a device placed in the vagina to support the uterus), and lifestyle modifications. In more severe cases or when conservative measures fail, surgical intervention may be necessary to repair or remove the prolapsed uterus."
1235,330,1231,occur in the abdomen or in the groin (inguinal),109,156,,"Where does hernia occur?
",,"Hernia is the bulging out of the abdomen's contents through a small defect in the muscle or tissue. It could occur in the abdomen or in the groin (inguinal). A groyne hernia is more common in males. It could be present since birth (congenital) or after any abdominal surgery (incisional). The risk factors are old age, obesity, collagen vascular disorder, illness increasing the abdomen pressure (chronic constipation or cough), and weightlifting. People w"
1255,333,1251,"accept themselves as they are (which is good), while others dislike just about everything",162,251,,"How do people see themselves?
",,"The way we feel about our bodies and our looks is called body image. It's what we see when we look in the mirror and how we feel inside our own skin. Some people accept themselves as they are (which is good), while others dislike just about everything to do with their looks and feel bad about it. What you must understand is that each person is unique and special. We must keep a positive attitude towards ourselves. We also must make sure to never body shame any person; this is wrong. Body shaming is the act of criticizing or mocking someone's phy"
1256,333,1252,this is wrong,473,486,,"Why we should not body shame any person?
",,"selves as they are (which is good), while others dislike just about everything to do with their looks and feel bad about it. What you must understand is that each person is unique and special. We must keep a positive attitude towards ourselves. We also must make sure to never body shame any person; this is wrong. Body shaming is the act of criticizing or mocking someone's physical appearance, size, shape, or weight, which can lead to negative self-esteem and body image issues. Body image is the view towards ones bodyhow one perceives ones body and appearance. Self-esteem is how one thinks about oneself and"
1257,333,1253,can lead to negative self-esteem and body image issues,599,653,,"What can body shaming leads to?
",,"hat you must understand is that each person is unique and special. We must keep a positive attitude towards ourselves. We also must make sure to never body shame any person; this is wrong. Body shaming is the act of criticizing or mocking someone's physical appearance, size, shape, or weight, which can lead to negative self-esteem and body image issues. Body image is the view towards ones bodyhow one perceives ones body and appearance. Self-esteem is how one thinks about oneself and how much one values oneself. Yes, there is a lot of difference in the sequence and the rate of growth of physical growth (puberty) of males and females. Even among pe"
1272,336,1268,containing ingredients like benzoyl peroxide or salicylic acid,797,859,,"What do topical creams, gels or cleansers contain?
",,"d severity of acne can vary, ranging from mild breakouts to more severe and persistent forms. Acne can have both physical and emotional impacts, as it may cause discomfort, pain, scarring, and affect self-esteem. Treatment options for acne include over-the-counter topical creams, gels, or cleansers containing ingredients like benzoyl peroxide or salicylic acid. In more severe cases, prescription medications such as antibiotics, retinoids, or hormonal therapy may be necessary. It is advisable to consult with a dermatologist for an accurate diagnosis and appropriate treatment plan tailored to individual needs. Maintaining a regular skincare routine, avoidi"
1273,336,1269,dermatologist ,1012,1026,,"Who should we consult with about acne?
",,"eatment options for acne include over-the-counter topical creams, gels, or cleansers containing ingredients like benzoyl peroxide or salicylic acid. In more severe cases, prescription medications such as antibiotics, retinoids, or hormonal therapy may be necessary. It is advisable to consult with a dermatologist for an accurate diagnosis and appropriate treatment plan tailored to individual needs. Maintaining a regular skincare routine, avoiding excessive oil-based products, keeping the skin clean, and avoiding picking or squeezing acne lesions can help manage and prevent further breakouts. No, masturbation"
1274,337,1270,"dependent on another person's interest, perception, and sexual orientation",151,225,,"What is the subjective measure for sexual attraction?
",,"Sexual attraction is a normal thing, it is an attraction because of sexual desire or the quality of arousing such interest. It is a subjective measure dependent on another person's interest, perception, and sexual orientation. Sexual fantasies are usually associated with masturbation, but the two can occur independently. Sexual daydreams and fantasies are commonmost people have them, not just teenagers and not just boys. Fantasies often differ between males and females. Sexual aggression and dominance are recurring them"
1296,341,1292,heating pad or hot water fomentation can be applied over the abdomen,1492,1560,,"What can be used to relieve the pain or cramps during period?
",,"lace or in the toilet. 11. Exercise can help in relieving the symptoms like premenstrual syndrome, dysmenorrhea and relieve bloating. Exercise also causes the release of serotonin, making one feel much happier. 12. If feeling tired then rest can be taken. Drink adequate water and be hydrated. 13. A heating pad or hot water fomentation can be applied over the abdomen (tummy) to relive the pain or cramps. For cramps and back pain, simple painkillers like paracetamol, mefenamic acid can also be taken. 14. Maintain a calendar/diary, so you are prepared for the next cycle. The steps to using a sanitary pad are: 1. Choose a pad of the appropriate thickness, absorben"
1297,341,1293,"appropriate thickness, absorbency, shape, and style",1829,1880,,"What should be considered when choosing a pad?
",,"can be applied over the abdomen (tummy) to relive the pain or cramps. For cramps and back pain, simple painkillers like paracetamol, mefenamic acid can also be taken. 14. Maintain a calendar/diary, so you are prepared for the next cycle. The steps to using a sanitary pad are: 1. Choose a pad of the appropriate thickness, absorbency, shape, and style. There are two types of pads that can be chosen: with and without wings. ""wings"" are those sticky little pieces that adhere to your underwear. They keep your pad from lodging to the side and feel like a diaper. In short, unless they irritate your skin or something, they're your friend. ""avoid scent"
1524,341,349,kills the germ,517,531,,What does sunlight do to the germs?,,"synthetic cloth may cause skin reactions. 2. Sanitary pad or cloth needs to be changed frequently (at least every four to six hours) to prevent bad odours or infections. 3. If you are using a cloth which, to be reused, it should be washed thoroughly and disinfected by drying in the sun. As sunlight kills the germ. 4. Keep yourself and your genitals clean during the periods. Dont put water soap, or deodorant inside the vagina. 5. Take bath or shower at least once a day. Change the undergarments regularly 6. Wash the genital area from outside with plain water (no soap) after each use of toilet or urination. 7"
1543,349,421,"unrealistic expectations about men, women, sexual behaviour, sexual response, and body appearance",250,347,,What does pornography contribute to?,,"Here are the bad things about porn - 1. It portrays women as an object rather than a human being 2. It shows unrealistic or abnormal sex organs and behaviour 3. It creates a false image of sex and builds unrealistic expectations 4. It contributes to unrealistic expectations about men, women, sexual behaviour, sexual response, and body appearance 5. It lacks an emotional connection between two people. Most of the things are fake in it, as its all about acting fake and making money. 6. It hampers the concentration skill and with the thought process. Here are the possible side-effects of porn addiction - it kills the real love and romance - i"
1561,363,570,Sex with a girl below 16 years of ag,1838,1874,,What constitutes statutory rape?,,"onsent or against her will. A man who commits rape shall be punished for a term which may extend to 20 years, and shall also be liable to whipping, if he has sexual intercourse with a woman under any of the following circumstances: (g) with or without her consent, when she is under 16 years of age. Sex with a girl below 16 years of age is statutory rape, regardless of whether she consents to it or not. 1. Rape: rape is defined under section 375 of the penal code. It refers to non-consensual sexual intercourse with a person without their consent. The offense is gender-neutral, meaning it can be committed against both men and wome"
1578,307,1433,Love,1323,1327,,What can exist without a formal relationship?,,"ove where love is an intense emotion, while a relationship is the connection or bond between people. Love is the foundation of a relationship, providing the emotional basis for the connection. A relationship encompasses the broader dynamics, interactions, and shared experiences between individuals. Love can exist without a formal relationship, but a relationship typically involves mutual love and commitment. Love is a feeling, while a relationship is the practical manifestation of that feeling in the form of shared experiences and interactions. Love is internal, while a relationship is external an"
1594,324,1449,women,362,367,,Is breast cancer more common in men or women?,,"loped and developing countries. It is more common in the 30s. Breast cancer is a type of cancer that develops in the breast cells. It occurs when abnormal cells in the breast grow and divide uncontrollably, forming a tumour. Breast cancer can affect both women and men, although it is more common in women. The risk factors for breast cancer are positive family history (genetics), prolonged exposure to endogenous oestrogen (such as early menarche, late menopause, and late age at first childbirth), exogenous hormones, radiation, alcohol use, overweight and obesity, and physical inactivity. Symptoms of"
1610,336,1464,propionibacterium acnes,247,270,,what bacteria colonizes blocked sebaceous glands?,,"Acne during puberty is normal. As it typically starts at puberty and resolves slowly as the person reaches his or her 20s. Acne is a condition of the pilosebaceous unit of the skin. Blockage of the sebaceous glands and colonisation with bacteria (propionibacterium acnes) lead to acne. Acne can have multiple causes, like genetic factors, stress, androgens, drugs, and excess sweating. They can also occur in medical conditions like polycystic ovary disease (pcod) in females, etc. The symptoms and severity of acne can vary, ranging from mild breakouts to more severe a"
1625,346,1479,vomiting sensation,2168,2186,,What is nausea?,,"e is pregnant. To be sure that she is pregnant, she needs to have a pregnancy test, as periods can also stop because of illness or tension. There were two signs of the stages of pregnancy: firstly, early signs of pregnancy were delayed menstrual periods (1-2 weeks beyond the expected date), nausea (vomiting sensation), tiredness, mood swings, pica (preference for pickles, sour food, earth, and pellets) and increased frequency in urination. Secondly, late signs of pregnancy were breasts becoming enlarged, nipples becoming darker, increased vaginal discharge, feeling the movement of a baby (usually starts around "
1640,361,1494,an umbrella term for people who are not heterosexual and/or do not conform to gender norms,653,743,,What is queer?,,"at includes all those that sit outside the realm of traditional ideas of gender, which includes trans men, trans women, people who go through gender reassignment, people who choose not to, people who do not wish to identify as male or female, and people who wish to identify as both. Queer: queer is an umbrella term for people who are not heterosexual and/or do not conform to gender norms. For example, transgender people, bisexual people, and homosexual people. Intersex: intersex is a term that is used for people whose biological sex cannot be clearly classified as either male or female, they have ambiguous genitalia. Intersex individuals should have full control over any medical pr"
184,323,180,keep the measuring tape around your back and bring it across the fullest part of your bust.,1304,1395,,How do you measure the bust?,,"w these steps: take the under bust measurement: stand straight and wrap the measuring tape snugly around your ribcage, just beneath your breasts. Ensure the tape is parallel to the ground and take note of the measurement in inches or centimetres. This will give you your band size. Measure the bust: keep the measuring tape around your back and bring it across the fullest part of your bust. Make sure the tape is not too tight or too loose and record the measurement. Calculate the difference: subtract your under bust measurement from your bust measurement. The difference between the two measurements will determine your cup size. Use a bra size chart or calculator to find your correspon"
194,324,190,To prevent breast cancer: maintain a healthy weight. Limit alcohol consumption. Stay physically active. Consider breastfeeding if possible. Avoid or limit hormone therapy. Know your family history and seek appropriate screenings. Perform regular breast self-exams. Attend recommended screenings.,1620,1915,,What are some strategies to prevent breast cancer?,,"ast cancer depend on various factors, including the stage of cancer, its characteristics, and individual health considerations. Treatment may involve surgery (such as lumpectomy or mastectomy), radiation therapy, chemotherapy, hormone therapy, targeted therapy, or a combination of these approaches. To prevent breast cancer: maintain a healthy weight. Limit alcohol consumption. Stay physically active. Consider breastfeeding if possible. Avoid or limit hormone therapy. Know your family history and seek appropriate screenings. Perform regular breast self-exams. Attend recommended screenings. Remember, prevention strategies can help reduce the risk but do not guarantee complete prevention. Regular check-ups and discussions with healthcare professionals are important."
1525,341,1418,may cause skin reactions,233,257,,Why should synthetic cloth be avoided?,,"The menstrual hygiene practises to be followed are: 1. Always use a clean sanitary pad or tampon or menstrual cup to absorb the blood. If a cloth is used, then it should be neat and clean, and prefer cotton cloth. As synthetic cloth may cause skin reactions. 2. Sanitary pad or cloth needs to be changed frequently (at least every four to six hours) to prevent bad odours or infections. 3. If you are using a cloth which, to be reused, it should be washed thoroughly and disinfected by drying in the sun. As sunlight kills the germ. 4. Keep yourself and you"
789,330,784,swelling in the scrotum (around the testes,930,972,,"What is a hydrocele, and where does it occur?
",,"ipulation or by lying down) in the initial stages. In the later stage (strangulation of the content), it can become irreducible with severe pain and may need emergency surgery. Medicines don't play any role in hernia treatment. Hernias need to be surgically operated on for treatment. Hydrocele is a swelling in the scrotum (around the testes) due to the accumulation of fluid. It could be due to infections or congenital defects, which are associated with groin hernias, trauma, and tumours. Treatment depends on the age and cause of the hydrocele. Hydroceles can develop in males of all ages, from newborns to adults. In infants, hydroceles"
801,332,796,sperm found in the ejaculate (erection and wet dreams,852,905,,"What is the onset of spermarche in boys, and what does it involve?
",,"Dental changes, which include jaw growth and development of molars 9. Development of body odour and acne. Puberty changes (secondary sexual characters) in boys: 1. Testicular enlargement, beginning as early as 9-12 years of age 2. Appearance of pubic hair (10-15 years. ) 3. Onset of sperm arche, or sperm found in the ejaculate (erection and wet dreams) 4. Scrotal thickness and darkens 5. Lengthening of genitals (11-14 years) 5. Rapid enlargement of the larynx, pharynx, and lungs, which can lead to alterations in vocal quality (i. E. , voice cracking) 6. Changes in physical growth (average age 14), first seen in the hands and feet, followed by th"
812,333,807,"criticizing or mocking someone's physical appearance, size, shape, or weight",515,591,,"What is the definition of body shaming provided in the passage?
",,"others dislike just about everything to do with their looks and feel bad about it. What you must understand is that each person is unique and special. We must keep a positive attitude towards ourselves. We also must make sure to never body shame any person; this is wrong. Body shaming is the act of criticizing or mocking someone's physical appearance, size, shape, or weight, which can lead to negative self-esteem and body image issues. Body image is the view towards ones bodyhow one perceives ones body and appearance. Self-esteem is how one thinks about oneself and how much one values oneself. Yes, there is a lot of difference in the sequence and the rate of growth of"
822,334,817,shaving ,1548,1556,,"What are some methods and products available for pubic hair removal?
",," for oral sex, genitals may look bigger and clean, medical reasons (like a fungal infection, pubic lice infestation, before surgery, etc). A multi-billion-dollar industry has developed around the numerous methods and products available for hair removal. Products and techniques are available include shaving (the most common method is performed with a razor/electric razor), trimmer, waxing, threading/plucking, trimming with scissors, hair removal cream, sugaring (use all-natural paste or gel), dyeing/bleaching, electrolysis, and laser. Pubic hair removal can result in adverse health events, depending on"
832,335,827,the skin is too soft for those chemicals,1137,1177,,"Why is it advised not to use hair removal cream on the face?
",,"s not a sign of masculinity. Shaving does not cause hair to grow faster, darker, or coarser. There is no strong scientific evidence to support these claims. Shaving doesnt have any effect on hair growth, as it removes only the dead portion of the hair. Never use a hair removal cream on the face, as the skin is too soft for those chemicals. You can use shaving cream, a razor, or an electronic trimmer. Presence of some amount of facial hair (few and thin) in a female is a common thing. But the presence of course and dense facial hair in females may be due to some hormonal imbalance conditions like polycystic ovary disease (pcod), ovar"
1544,349,427,pornography addiction,1064,1085,,"What does activities like singing, dancing, painting or writing help deal with?",,"our thought process, - hampers concentration leading to poor academic performance - it causes social isolation and loneliness - it can result in high-risk behaviour (more partners, paid sex, etc). Addiction to porn is comparable to an addiction of drugs like cocaine or heroin. The tips to deal with pornography addiction: 1. Engage in physical activities like gym, sports, swimming, etc. 2. Take a break from the internet, mobile and laptop. 3. Use mobile applications or software to block the pornographic content in mobile and laptop. Restrict access to it. 4. Discuss it with your friends or can even take a medical c"
852,339,847,periods occurs only in females,30,60,,"What is menstruation?
",,"Menstruation, commonly called periods occurs only in females. Its a regular shedding of the inner layer (endometrium layer) of the uterus. The menstrual cycle is regulated by hormones in the body. It is called a menstrual cycle because, after every 28 days, there is uterine bleeding that comes out through the vagina. The date of menstrual bleeding (bleeding "
862,340,857,21 to 35 days,413,426,,"What are some normal variations in the menstrual cycle days mentioned in the passage?
",,"symptoms include: 1. Abdominal or pelvic cramping 2. Lower back pain 3. Bloating and sore breasts 4. Food cravings 5. Mood swings and irritability 6. Headache 7. Fatigue. Every human being has a unique body response. Here are some normal variations of the menstrual cycle as normal cycle days ranges 21 to 35 days bleeding days can be from 3 to 7 days amount of blood loss ranges from 20 to 60ml there are no clots in the blood (clot means excessive bleeding) it may or may not be associated with pain/cramps. Causes of a delayed or missed period (secondary amenorrhea) could be any of the following: 1. Normally,"
1562,363,568,deliberately exposing an adults genitals to a child,1180,1231,,What is an example of non-touching activities that constitute sexual abuse?,,"ties include touching a childs genitalia (private parts) for sexual pleasure. Making a child touch someones genitals, play a sexual game, or have sex. Putting any object or any body part (finger, tongue, etc. ) inside the vagina or mouth, or anus for sexual pleasure. Non-touching activities include deliberately exposing an adults genitals to a child, inappropriately watching undress or while using the bathroom, showing pornography to a child, photographing a child in sexual poses, encouraging a child to watch sexual acts, and showing or flashing genitals to a child. Under malaysian law, rape is defined as sexual intercourse with a woman withou"
1579,308,1434,through compromise and understanding,223,259,,How should conflict resolution be done?,,"Signs of a healthy relationship: mutual respect and support. Effective communication and active listening. Trust and honesty. Independence and personal boundaries are respected. Shared values and goals. Conflict resolution through compromise and understanding. Emotional and physical well-being are prioritized. Signs of an unhealthy relationship: lack of respect or abusive behaviour. Poor or ineffective communication, including frequent arguments. Lack of trust or dishonesty. Controlling or manipulative behaviour. Disregard for personal boundaries. Dispa"
1595,324,1450,Early detection and treatment,875,904,,What is crucial for improving the prognosis of breast cancer?,,"rmones, radiation, alcohol use, overweight and obesity, and physical inactivity. Symptoms of breast cancer can vary, but common signs include a lump or thickening in the breast or underarm area, changes in breast size or shape, nipple changes or discharge, and skin changes like dimpling or redness. Early detection and treatment are crucial for improving the prognosis of breast cancer. Regular self-examination of the breasts and screening methods such as mammograms, clinical breast exams, and breast ultrasounds can help detect abnormalities or signs of cancer. If a suspicious lump or other symptoms are detected, further di"
1611,339,1465,Menstruation,0,12,,What are periods also called?,,"Menstruation, commonly called periods occurs only in females. Its a regular shedding of the inner layer (endometrium layer) of the uterus. The menstrual cycle is regulated by hormones in the body. It is called a menstrual cycle because, after every 28 days, there is uterine bleeding that comes out through the v"
871,341,866,plain water,769,780,,"How should the genital area be cleaned after using the toilet or urinating?
",,"d disinfected by drying in the sun. As sunlight kills the germ. 4. Keep yourself and your genitals clean during the periods. Dont put water soap, or deodorant inside the vagina. 5. Take bath or shower at least once a day. Change the undergarments regularly 6. Wash the genital area from outside with plain water (no soap) after each use of toilet or urination. 7. Keep the area between legs dry, otherwise chaffing or soaring may develop. 8. Eat a healthy diet, iron-rich diet like green leafy vegetables. 9. Always carry an extra sanitary napkin with you, whenever going out. 10. After using the sanitary napki"
880,342,875,"counselling, mental preparation, avoiding coffee and some mild measures",1700,1771,,"What are some measures mentioned for managing mood changes during perimenopause?
",,"s like 3. Red blotches, hot flushes (sudden feeling of heat not only disturb women at work and interrupt daily activities, but they also disrupt sleep. ) 4. Vaginal dryness, sexual dysfunction 5. Mood changes, some may have depression and irritation; however, these symptoms can be easily managed by counselling, mental preparation, avoiding coffee and some mild measures. If a woman feels problematic to handle, then please feel free to consult your doctor for medications."
1626,350,1480,1kg,1350,1353,,How much weight is gained in the 1st trimester?,,"(during the post-partum period). In other words, it is possible to become pregnant very soon after having a baby. Using a birth control method in the weeks after having a baby (during the postpartum period) helps to avoid an unintended pregnancy. The average weight gain in pregnancy is around 11kg. 1kg in the 1st trimester, 5 kg in the 2nd trimester, and 5kg in the 3rd trimester. Ideally, total weight gain should be according to bmi (weight measured before pregnancy). Abnormal weight gain is >500g in a week or more than 2.2 kg in a month. The ideal total weight gain should be according to bmi (we"
891,344,886,are you ready to be pregnant or become a teenage parent,155,210,,"What questions are advised to be asked before engaging in any sexual act, considering the potential responsibility of pregnancy?
",,"Waiting for the correct age and time for sex make sense due to three reasons: 1. Sex can lead to pregnancy. So, ask these questions before any sexual act: are you ready to be pregnant or become a teenage parent? It's a huge responsibility. Are you able to provide food, clothing, and a safe home for your baby? 2. Sex has health risks. A lot of infections can be spread during sex. Sexually transmitted infections include chlamydia, gonorrhoea, hepatitis b, herpes, hiv (the virus that causes aids), human papi"
901,346,896,Chromosomes ,0,12,,"What determines the gender of a baby?
",,"Chromosomes decide whether the baby will be a girl or a boy. Women have only one type of chromosome which is x chromosome in the ovum. However, men have two types of chromosomes which are x and y chromosomes. So, if a sperm with an x chromosome fertilises the egg (which has x chromosomes), the baby will be a gi"
921,348,916,taking a break from masturbation or sex,1141,1180,,"What are some main management strategies for delayed ejaculation?
",,"complete inability to achieve the orgasm. It can lead to distress. It is called as delayed ejaculation when there is delay more than 20 or 30 minutes. The causes could be retrograde ejaculation, too frequent and too many ejaculations, surgeries, endocrine problems, etc. The main management includes taking a break from masturbation or sex, communicating the fantasies and sexual positions with the partner, practice mindfulness and sensate focus exercise."
930,350,925,as early as five or six weeks into pregnancy,23,67,,"When is it typically recommended to interpret a urine pregnancy test for most women?
",,"For most women, that's as early as five or six weeks into pregnancy and only 1 or 2 weeks after a missed period. To interpret a urine pregnancy test (upt); 1. Look at the regions marked 'c' and 't' on the test card. 'c' indicates a control. This band must always appear because this is the comparison band. 't' indicates the test sample. 2. If only one pink or purple"
940,351,936,lemon juice,455,466,,"When should iron tablets be started during pregnancy, and how can they be taken for better absorption?
",,"ements (0.4 mg/day) need to be started as soon as possible (can be started before pregnancy) until the 12th week of pregnancy. It is given to prevent neural tube defects (ntds). 3. Iron tablets need to be started from 4th month onwards up to 6 months postpartum (post delivery). It can be taken with lemon juice, as vitamin c increases the absorption of iron. 4. Try to eat a diet rich in iron such as green leafy vegetables, eggs, meat, and beans. 5. A pregnant woman needs to take 8 hours of sleep in night & 2 hours of sleep in the day (post lunch, in left lateral position). 6. A pregnant woman can travel, "
950,352,946,1) therapeutic (for cure,2700,2724,,"What are the common indications for medical termination of pregnancy (MTP)?
",,"y. Even in these circumstances, the law imposes certain restrictions and conditions, and it is subject to interpretation by the medical profession and the courts. Abortion is the medical termination of pregnancy (mtp) before 20 weeks of gestation. The four common indications for abortion (mtp) are: 1) therapeutic (for cure). 2) eugenic (child with defects). 3) failure of contraception. 4) danger to mother health. Under the section 312 of the penal code states that a termination of pregnancy is permitted in circumstances where there is a risk to the life of the pregnant woman or a threat of injury to her physical or m"
